Eng. No.,Eng. Description,Eng. Phase,Phase Description,Client No.,Client Name,Personnel No.,Employee Name,Staff Level,Work Date,difference between when work was done and when it was logged,Time Entry Date,Posting Date,Hours,Charge-Out Rate,Std. Price,Adm. Surcharge,surchage as a percentabe of std price,posting vs time entry is different flag,EV calculation
2001920365,Neptune,000040,Horizon,1000017023,Company X,00014525,Camille Moreau,MANAGER,12/17/2024,3,12/20/2024,12/20/2024, 2.00 ,274,548,16.44,3.00%,0,
2001920365,Neptune,000040,Solaris,1000017023,Company X,00014536,Olivier Robert,STAFF ACCOUNTANT/CONSULTA,12/20/2024,0,12/20/2024,12/20/2024, 4.00 ,148,592,8.88,1.50%,0,
2001920365,Neptune,000040,Horizon,1000017023,Company X,00014534,Mathieu Dubois,SENIOR MANAGER,12/20/2024,0,12/20/2024,12/20/2024, 1.00 ,478,478,28.68,6.00%,0,
2001920365,Neptune,000040,Horizon,1000017023,Company X,00014534,Mathieu Dubois,SENIOR MANAGER,12/19/2024,0,12/19/2024,12/19/2024, 2.00 ,478,956,28.68,3.00%,0,
2001920365,Neptune,000040,Horizon,1000017023,Company X,00014534,Mathieu Dubois,SENIOR MANAGER,12/18/2024,1,12/19/2024,12/19/2024, 2.00 ,478,956,28.68,3.00%,0,
2001920365,Neptune,000040,Horizon,1000017023,Company X,00014534,Mathieu Dubois,SENIOR MANAGER,12/17/2024,2,12/19/2024,12/19/2024, 2.00 ,478,956,28.68,3.00%,0,
2001920365,Neptune,000040,Horizon,1000017023,Company X,00014525,Camille Moreau,MANAGER,1/15/2025,7,1/22/2025,1/22/2025, 1.00 ,256,256,15.36,6.00%,0,
2001920365,Neptune,000040,Horizon,1000017023,Company X,00014525,Camille Moreau,MANAGER,12/4/2024,49,1/22/2025,1/22/2025, (1.00),274,-274,16.44,-6.00%,0,
2001920365,Neptune,000040,Horizon,1000017023,Company X,00014525,Camille Moreau,MANAGER,12/5/2024,48,1/22/2025,1/22/2025, (1.00),274,-274,16.44,-6.00%,0,
2001920365,Neptune,000040,Horizon,1000017023,Company X,00014534,Mathieu Dubois,SENIOR MANAGER,1/20/2025,4,1/24/2025,1/24/2025, 6.00 ,478,2868,28.68,1.00%,0,
2001920365,Neptune,000040,Horizon,1000017023,Company X,00014525,Camille Moreau,MANAGER,12/5/2024,14,12/19/2024,12/19/2024, 1.00 ,274,274,16.44,6.00%,0,
2001920365,Neptune,000040,Horizon,1000017023,Company X,00014525,Camille Moreau,MANAGER,12/4/2024,15,12/19/2024,12/19/2024, 1.00 ,274,274,16.44,6.00%,0,
2001920365,Neptune,000040,Solaris,1000017023,Company X,00014536,Olivier Robert,STAFF ACCOUNTANT/CONSULTA,12/17/2024,1,12/18/2024,12/18/2024, 2.50 ,148,370,8.88,2.40%,0,
2001920365,Neptune,000040,Solaris,1000017023,Company X,00014536,Olivier Robert,STAFF ACCOUNTANT/CONSULTA,12/13/2024,0,12/13/2024,12/13/2024, 1.00 ,148,148,8.88,6.00%,0,
2001920365,Neptune,000040,Solaris,1000017023,Company X,00014536,Olivier Robert,STAFF ACCOUNTANT/CONSULTA,12/12/2024,1,12/13/2024,12/13/2024, 0.50 ,148,74,8.88,12.00%,0,
2001920365,Neptune,000040,Horizon,1000017023,Company X,00014534,Mathieu Dubois,SENIOR MANAGER,12/13/2024,0,12/13/2024,12/13/2024, 2.00 ,478,956,28.68,3.00%,0,
2001920365,Neptune,000040,Horizon,1000017023,Company X,00014534,Mathieu Dubois,SENIOR MANAGER,12/12/2024,1,12/13/2024,12/13/2024, 2.00 ,478,956,28.68,3.00%,0,
2001920365,Neptune,000040,Horizon,1000017023,Company X,00014534,Mathieu Dubois,SENIOR MANAGER,12/11/2024,2,12/13/2024,12/13/2024, 2.00 ,478,956,28.68,3.00%,0,
2001920365,Neptune,000040,Horizon,1000017023,Company X,00014534,Mathieu Dubois,SENIOR MANAGER,12/10/2024,3,12/13/2024,12/13/2024, 2.00 ,478,956,28.68,3.00%,0,
2001920365,Neptune,000040,Horizon,1000017023,Company X,00014534,Mathieu Dubois,SENIOR MANAGER,12/9/2024,4,12/13/2024,12/13/2024, 1.00 ,478,478,28.68,6.00%,0,
2001920365,Neptune,000040,Horizon,1000017023,Company X,00014525,Camille Moreau,MANAGER,12/9/2024,10,12/19/2024,12/19/2024, 0.50 ,274,137,16.44,12.00%,0,
2001920365,Neptune,000040,Horizon,1000017023,Company X,00014525,Camille Moreau,MANAGER,12/11/2024,8,12/19/2024,12/19/2024, 1.50 ,274,411,16.44,4.00%,0,
2001920365,Neptune,000040,Horizon,1000017023,Company X,00014525,Camille Moreau,MANAGER,12/13/2024,6,12/19/2024,12/19/2024, 0.50 ,274,137,16.44,12.00%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014534,Mathieu Dubois,SENIOR MANAGER,12/10/2024,3,12/13/2024,12/13/2024, 2.00 ,478,956,28.68,3.00%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014534,Mathieu Dubois,SENIOR MANAGER,12/9/2024,4,12/13/2024,12/13/2024, 2.00 ,478,956,28.68,3.00%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014536,Olivier Robert,STAFF ACCOUNTANT/CONSULTA,12/11/2024,0,12/11/2024,12/11/2024, 8.00 ,148,1184,8.88,0.75%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014536,Olivier Robert,STAFF ACCOUNTANT/CONSULTA,12/10/2024,1,12/11/2024,12/11/2024, 8.00 ,148,1184,8.88,0.75%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014536,Olivier Robert,STAFF ACCOUNTANT/CONSULTA,12/9/2024,2,12/11/2024,12/11/2024, 8.00 ,148,1184,8.88,0.75%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014535,Nina Simon,SPECIALIST/SENIOR CONSULT,12/6/2024,0,12/6/2024,12/6/2024, 4.50 ,210,945,12.6,1.33%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014535,Nina Simon,SPECIALIST/SENIOR CONSULT,12/6/2024,0,12/6/2024,12/6/2024, (5.00),210,-1050,12.6,-1.20%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014535,Nina Simon,SPECIALIST/SENIOR CONSULT,12/6/2024,0,12/6/2024,12/6/2024, 5.00 ,210,1050,12.6,1.20%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014535,Nina Simon,SPECIALIST/SENIOR CONSULT,12/5/2024,1,12/6/2024,12/6/2024, 5.00 ,210,1050,12.6,1.20%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014535,Nina Simon,SPECIALIST/SENIOR CONSULT,12/4/2024,2,12/6/2024,12/6/2024, 5.00 ,210,1050,12.6,1.20%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014535,Nina Simon,SPECIALIST/SENIOR CONSULT,12/3/2024,3,12/6/2024,12/6/2024, 5.50 ,210,1155,12.6,1.09%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014534,Mathieu Dubois,SENIOR MANAGER,12/11/2024,2,12/13/2024,12/13/2024, 1.00 ,478,478,28.68,6.00%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014534,Mathieu Dubois,SENIOR MANAGER,12/12/2024,1,12/13/2024,12/13/2024, 1.00 ,478,478,28.68,6.00%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014534,Mathieu Dubois,SENIOR MANAGER,12/13/2024,0,12/13/2024,12/13/2024, 2.00 ,478,956,28.68,3.00%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014537,Sophie Garnier,SENIOR MANAGER,12/9/2024,4,12/13/2024,12/13/2024, 4.00 ,388,1552,23.28,1.50%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014537,Sophie Garnier,SENIOR MANAGER,12/10/2024,3,12/13/2024,12/13/2024, 4.00 ,388,1552,23.28,1.50%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014537,Sophie Garnier,SENIOR MANAGER,12/11/2024,2,12/13/2024,12/13/2024, 4.00 ,388,1552,23.28,1.50%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014534,Mathieu Dubois,SENIOR MANAGER,12/19/2024,0,12/19/2024,12/19/2024, 1.00 ,478,478,28.68,6.00%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014536,Olivier Robert,STAFF ACCOUNTANT/CONSULTA,12/17/2024,1,12/18/2024,12/18/2024, 5.00 ,148,740,8.88,1.20%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014536,Olivier Robert,STAFF ACCOUNTANT/CONSULTA,12/3/2024,1,12/4/2024,12/4/2024, 8.50 ,148,1258,8.88,0.71%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014536,Olivier Robert,STAFF ACCOUNTANT/CONSULTA,12/2/2024,2,12/4/2024,12/4/2024, 3.00 ,148,444,8.88,2.00%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014536,Olivier Robert,STAFF ACCOUNTANT/CONSULTA,12/2/2024,2,12/4/2024,12/4/2024, 5.50 ,148,814,8.88,1.09%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014536,Olivier Robert,STAFF ACCOUNTANT/CONSULTA,12/13/2024,0,12/13/2024,12/13/2024, 4.00 ,148,592,8.88,1.50%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014537,Sophie Garnier,SENIOR MANAGER,12/13/2024,0,12/13/2024,12/13/2024, 4.00 ,388,1552,23.28,1.50%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014537,Sophie Garnier,SENIOR MANAGER,12/12/2024,1,12/13/2024,12/13/2024, 4.00 ,388,1552,23.28,1.50%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014534,Mathieu Dubois,SENIOR MANAGER,12/20/2024,0,12/20/2024,12/20/2024, 1.00 ,478,478,28.68,6.00%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014536,Olivier Robert,STAFF ACCOUNTANT/CONSULTA,12/20/2024,0,12/20/2024,12/20/2024, 3.50 ,148,518,8.88,1.71%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014536,Olivier Robert,STAFF ACCOUNTANT/CONSULTA,12/12/2024,1,12/13/2024,12/13/2024, 4.00 ,148,592,8.88,1.50%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014536,Olivier Robert,STAFF ACCOUNTANT/CONSULTA,12/9/2024,4,12/13/2024,12/13/2024, (8.00),148,-1184,8.88,-0.75%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014536,Olivier Robert,STAFF ACCOUNTANT/CONSULTA,12/10/2024,3,12/13/2024,12/13/2024, (8.00),148,-1184,8.88,-0.75%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014536,Olivier Robert,STAFF ACCOUNTANT/CONSULTA,12/11/2024,2,12/13/2024,12/13/2024, (8.00),148,-1184,8.88,-0.75%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014536,Olivier Robert,STAFF ACCOUNTANT/CONSULTA,12/9/2024,4,12/13/2024,12/13/2024, 8.00 ,148,1184,8.88,0.75%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014536,Olivier Robert,STAFF ACCOUNTANT/CONSULTA,12/10/2024,3,12/13/2024,12/13/2024, 8.00 ,148,1184,8.88,0.75%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014536,Olivier Robert,STAFF ACCOUNTANT/CONSULTA,12/11/2024,2,12/13/2024,12/13/2024, 8.00 ,148,1184,8.88,0.75%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014535,Nina Simon,SPECIALIST/SENIOR CONSULT,12/9/2024,4,12/13/2024,12/13/2024, 4.00 ,210,840,12.6,1.50%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014535,Nina Simon,SPECIALIST/SENIOR CONSULT,12/10/2024,3,12/13/2024,12/13/2024, 4.50 ,210,945,12.6,1.33%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014535,Nina Simon,SPECIALIST/SENIOR CONSULT,12/11/2024,2,12/13/2024,12/13/2024, 4.50 ,210,945,12.6,1.33%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014535,Nina Simon,SPECIALIST/SENIOR CONSULT,12/12/2024,1,12/13/2024,12/13/2024, 4.50 ,210,945,12.6,1.33%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014535,Nina Simon,SPECIALIST/SENIOR CONSULT,12/13/2024,0,12/13/2024,12/13/2024, 4.50 ,210,945,12.6,1.33%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014536,Olivier Robert,STAFF ACCOUNTANT/CONSULTA,12/16/2024,1,12/17/2024,12/17/2024, 3.00 ,148,444,8.88,2.00%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014536,Olivier Robert,STAFF ACCOUNTANT/CONSULTA,12/18/2024,1,12/19/2024,12/19/2024, 3.00 ,148,444,8.88,2.00%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014534,Mathieu Dubois,SENIOR MANAGER,12/16/2024,3,12/19/2024,12/19/2024, 2.00 ,478,956,28.68,3.00%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014534,Mathieu Dubois,SENIOR MANAGER,12/17/2024,2,12/19/2024,12/19/2024, 1.00 ,478,478,28.68,6.00%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014534,Mathieu Dubois,SENIOR MANAGER,12/18/2024,1,12/19/2024,12/19/2024, 1.00 ,478,478,28.68,6.00%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014535,Nina Simon,SPECIALIST/SENIOR CONSULT,12/2/2024,4,12/6/2024,12/6/2024, 6.50 ,210,1365,12.6,0.92%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014537,Sophie Garnier,SENIOR MANAGER,12/17/2024,2,12/19/2024,12/19/2024, 2.00 ,388,776,23.28,3.00%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014536,Olivier Robert,STAFF ACCOUNTANT/CONSULTA,12/19/2024,0,12/19/2024,12/19/2024, 4.50 ,148,666,8.88,1.33%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014534,Mathieu Dubois,SENIOR MANAGER,12/6/2024,0,12/6/2024,12/6/2024, 1.00 ,478,478,28.68,6.00%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014534,Mathieu Dubois,SENIOR MANAGER,12/5/2024,1,12/6/2024,12/6/2024, 2.00 ,478,956,28.68,3.00%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014534,Mathieu Dubois,SENIOR MANAGER,12/4/2024,2,12/6/2024,12/6/2024, 2.00 ,478,956,28.68,3.00%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014534,Mathieu Dubois,SENIOR MANAGER,12/3/2024,3,12/6/2024,12/6/2024, 2.00 ,478,956,28.68,3.00%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014534,Mathieu Dubois,SENIOR MANAGER,12/2/2024,4,12/6/2024,12/6/2024, 2.00 ,478,956,28.68,3.00%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014536,Olivier Robert,STAFF ACCOUNTANT/CONSULTA,12/6/2024,0,12/6/2024,12/6/2024, 8.00 ,148,1184,8.88,0.75%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014536,Olivier Robert,STAFF ACCOUNTANT/CONSULTA,12/5/2024,1,12/6/2024,12/6/2024, 8.00 ,148,1184,8.88,0.75%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014537,Sophie Garnier,SENIOR MANAGER,12/6/2024,0,12/6/2024,12/6/2024, 2.00 ,388,776,23.28,3.00%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014537,Sophie Garnier,SENIOR MANAGER,12/5/2024,0,12/5/2024,12/5/2024, 2.00 ,388,776,23.28,3.00%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014537,Sophie Garnier,SENIOR MANAGER,12/4/2024,1,12/5/2024,12/5/2024, 2.00 ,388,776,23.28,3.00%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014537,Sophie Garnier,SENIOR MANAGER,12/3/2024,2,12/5/2024,12/5/2024, 2.00 ,388,776,23.28,3.00%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014537,Sophie Garnier,SENIOR MANAGER,12/2/2024,3,12/5/2024,12/5/2024, 2.00 ,388,776,23.28,3.00%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014536,Olivier Robert,STAFF ACCOUNTANT/CONSULTA,12/4/2024,0,12/4/2024,12/4/2024, 5.50 ,148,814,8.88,1.09%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014537,Sophie Garnier,SENIOR MANAGER,12/16/2024,3,12/19/2024,12/19/2024, 3.00 ,388,1164,23.28,2.00%,0,
2002059395,Ventus,000010,Otientation ,1000017023,Company X,00014536,Olivier Robert,STAFF ACCOUNTANT/CONSULTA,12/4/2024,0,12/4/2024,12/4/2024, 2.50 ,148,370,8.88,2.40%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,12/16/2024,2,12/18/2024,12/18/2024, 4.00 ,210,840,12.6,1.50%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,12/17/2024,1,12/18/2024,12/18/2024, 7.00 ,210,1470,12.6,0.86%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,1/2/2025,1,1/3/2025,1/3/2025, 7.50 ,210,1575,12.6,0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,1/3/2025,0,1/3/2025,1/3/2025, 7.50 ,210,1575,12.6,0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,12/23/2024,15,1/7/2025,1/7/2025, 0.50 ,274,137,16.44,12.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,12/18/2024,0,12/18/2024,12/18/2024, 7.50 ,210,1575,12.6,0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,12/18/2024,0,12/18/2024,12/18/2024, (7.50),210,-1575,12.6,-0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,12/18/2024,0,12/18/2024,12/18/2024, 7.00 ,210,1470,12.6,0.86%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,12/19/2024,0,12/19/2024,12/19/2024, 5.00 ,210,1050,12.6,1.20%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,1/6/2025,2,1/8/2025,1/8/2025, 8.00 ,210,1680,12.6,0.75%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,1/7/2025,1,1/8/2025,1/8/2025, 8.00 ,210,1680,12.6,0.75%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,12/11/2024,9,12/20/2024,12/20/2024, (6.00),210,-1260,12.6,-1.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,2/13/2025,0,2/13/2025,2/13/2025, (7.50),210,-1575,12.6,-0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,2/13/2025,0,2/13/2025,2/13/2025, 7.50 ,210,1575,12.6,0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,2/12/2025,1,2/13/2025,2/13/2025, 7.00 ,210,1470,12.6,0.86%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,2/11/2025,2,2/13/2025,2/13/2025, 7.00 ,210,1470,12.6,0.86%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,2/10/2025,3,2/13/2025,2/13/2025, 7.00 ,210,1470,12.6,0.86%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,2/6/2025,4,2/10/2025,2/10/2025, 7.00 ,256,1792,15.36,0.86%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,2/5/2025,5,2/10/2025,2/10/2025, 1.00 ,256,256,15.36,6.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,12/10/2024,10,12/20/2024,12/20/2024, (6.00),210,-1260,12.6,-1.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,12/9/2024,11,12/20/2024,12/20/2024, (6.00),210,-1260,12.6,-1.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,12/6/2024,14,12/20/2024,12/20/2024, (2.00),210,-420,12.6,-3.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,12/4/2024,16,12/20/2024,12/20/2024, (3.00),210,-630,12.6,-2.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,12/20/2024,0,12/20/2024,12/20/2024, 4.00 ,210,840,12.6,1.50%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,12/13/2024,6,12/19/2024,12/19/2024, 1.50 ,274,411,16.44,4.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,12/10/2024,9,12/19/2024,12/19/2024, 1.00 ,274,274,16.44,6.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,1/8/2025,0,1/8/2025,1/8/2025, 6.00 ,210,1260,12.6,1.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,12/20/2024,0,12/20/2024,12/20/2024, 1.00 ,274,274,16.44,6.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,12/19/2024,1,12/20/2024,12/20/2024, 1.00 ,274,274,16.44,6.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,12/18/2024,2,12/20/2024,12/20/2024, 3.00 ,274,822,16.44,2.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014525,Camille Moreau,MANAGER,12/16/2024,4,12/20/2024,12/20/2024, 1.50 ,274,411,16.44,4.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,12/6/2024,14,12/20/2024,12/20/2024, 5.00 ,210,1050,12.6,1.20%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,12/4/2024,16,12/20/2024,12/20/2024, 5.00 ,210,1050,12.6,1.20%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,12/12/2024,8,12/20/2024,12/20/2024, 6.00 ,210,1260,12.6,1.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,12/11/2024,9,12/20/2024,12/20/2024, 6.50 ,210,1365,12.6,0.92%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,12/10/2024,10,12/20/2024,12/20/2024, 7.00 ,210,1470,12.6,0.86%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,12/9/2024,11,12/20/2024,12/20/2024, 7.00 ,210,1470,12.6,0.86%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,12/19/2024,1,12/20/2024,12/20/2024, 6.00 ,210,1260,12.6,1.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,12/20/2024,0,12/20/2024,12/20/2024, 5.00 ,210,1050,12.6,1.20%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,12/19/2024,1,12/20/2024,12/20/2024, (5.00),210,-1050,12.6,-1.20%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,12/20/2024,0,12/20/2024,12/20/2024, (4.00),210,-840,12.6,-1.50%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,12/12/2024,8,12/20/2024,12/20/2024, (6.00),210,-1260,12.6,-1.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,12/10/2024,0,12/10/2024,12/10/2024, 6.00 ,210,1260,12.6,1.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,12/9/2024,1,12/10/2024,12/10/2024, 6.00 ,210,1260,12.6,1.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,12/6/2024,4,12/10/2024,12/10/2024, 2.00 ,210,420,12.6,3.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,12/5/2024,5,12/10/2024,12/10/2024, 4.00 ,210,840,12.6,1.50%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,12/4/2024,6,12/10/2024,12/10/2024, 3.00 ,210,630,12.6,2.00%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2/4/2025,11,2/15/2025,2/15/2025, (7.50),210,-1575,12.6,-0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014527,Élodie Roux,SPECIALIST/SENIOR CONSULT,2/3/2025,12,2/15/2025,2/15/2025, (7.50),210,-1575,12.6,-0.80%,0,
3000512342,Flora  ,000010,Gestion,1000017023,Company X,00014523,Alice Dupont,SPECIALIST/SENIOR CONSULT,2/17/2025,4,2/21/2025,2/21/2025, 6.00 ,210,1260,12.6,1.00%,0,
